12.051208019256592,63.18535642270488
11.975677013397217,63.27072124033326
12.086913585662842,63.35829753979324
12.213256359100342,63.47874063576884
12.150084972381592,63.595625144035424
12.298400402069092,63.670643046562034
12.329986095428467,63.71811278005457
12.681548595428467,63.974765240204725
12.931487560272217,64.0595965492661
13.210265636444092,64.0956168685085
13.708770275115967,64.04757942018668
13.968322277069092,64.00848796167759
14.156463146209717,64.19622617717977
14.115264415740967,64.4621484974528
14.085052013397217,64.4787204802939
13.892791271209717,64.5059241009608
13.657958507537842,64.5791208732912
13.655211925506592,64.58029985735102
13.701903820037842,64.63506627283822
13.708770275115967,64.64506541998199
13.795287609100342,64.71261008472037
14.047973155975342,64.91714765453384
14.164702892303467,65.00433215370747
14.230620861053467,65.05071453364735
14.326751232147217,65.12013707369162
14.315475225448608,65.1215769380623
14.298309087753296,65.11608788326919
14.279769659042358,65.12417662092103
14.261916875839233,65.12331008823236
14.250930547714233,65.13168538704988
14.191879034042358,65.13110786501336
14.174712896347046,65.13803730062675
14.168533086776733,65.13861467197343
14.163039922714233,65.13890335293821
14.157546758651733,65.13774861024483
14.130080938339233,65.13197414335863
14.070342779159546,65.1224435272797
14.062789678573608,65.1224435272797
14.018157720565796,65.12908643898295
13.950866460800171,65.12764246905023
13.931640386581421,65.11926589529399
13.836196660995483,65.11897700081457
13.785384893417358,65.1105976945339
13.715347051620483,65.11319845161242
13.632262945175171,65.10510637167258
13.534072637557983,65.11666573190634
13.413909673690796,65.0996139145014
13.301299810409546,65.10279389639126
13.157104253768921,65.11608788326919
13.087753057479858,65.11030870581742
13.053420782089233,65.07416036703856
13.030074834823608,65.07329220327709
13.019775152206421,65.07271341171077
12.997802495956421,65.06837207394385
12.969650030136108,65.03361588536988
12.933257818222046,65.03941173096662
12.910598516464233,65.031587041865
12.910598516464233,65.0176708150343
12.923644781112671,65.01303045998849
12.935317754745483,65.00577829047818
12.946990728378296,65.00113586838383
12.937377691268921,64.9869134310854
12.908538579940796,64.97442628006525
12.775329351425171,64.97587857397978
12.791808843612671,64.95437656987067
12.771896123886108,64.94187422369262
12.752670049667358,64.94158340200539
12.736877202987671,64.94507305388157
12.718337774276733,64.95321380712966
12.657912969589233,64.94681770934297
12.629073858261108,64.93954756179058
12.587188482284546,64.96251449523666
12.583068609237671,64.98749408690284
12.562469244003296,64.99068746846443
12.527450323104858,64.97936375766459
12.515090703964233,64.97791165298939
12.508910894393921,64.97733078904224
12.480071783065796,64.98400996280984
12.471145391464233,64.98371959863937
12.466338872909546,64.98284848720779
12.456039190292358,64.98749408690284
12.447799444198608,64.9886553607019
12.416213750839233,64.99213887942705
12.400420904159546,64.99271942174383
12.390807867050171,64.99126804230744
12.379134893417358,64.9886553607019
12.365401983261108,64.98459068169075
12.278884649276733,64.96048024583376
12.269271612167358,64.9616426929964
12.261031866073608,64.96512973157326
12.249358892440796,64.97152145566658
12.241805791854858,64.96919736902605
12.235625982284546,64.96832578448407
12.213653326034546,64.9738453404201
12.208160161972046,64.97326438815787
12.205413579940796,64.97268342327837
12.184814214706421,64.97936375766459
12.180694341659546,64.98342923131558
12.180694341659546,64.98778441008206
12.182067632675171,64.99242915216172
12.190994024276733,64.99765352232471
12.193740606307983,64.99968494601752
12.162841558456421,65.0063585365139
12.151855230331421,65.01970071676725
12.138808965682983,65.02231036362248
12.129195928573608,65.01825080270872
12.12664783000946,65.0166535405953
12.122527956962585,65.01186797911134
12.131797671318054,64.99997286969122
12.115318179130554,65.00403520997989
12.08544909954071,65.00026305734092
12.077552676200867,65.00330983737591
12.07823932170868,65.00548589609794
12.073089480400085,65.00592108657035
12.07171618938446,65.00722661544532
12.071029543876648,65.00867712824352
12.06896960735321,65.01085274973612
12.065193057060242,65.0127381449987
12.06450641155243,65.01404334066228
12.06175982952118,65.01302819399312
12.05901324748993,65.01346326157724
12.051803469657898,65.01462340714505
12.049056887626648,65.0166535405953
12.04150378704071,65.02883109994004
12.041847109794617,65.0301355089218
12.037727236747742,65.03028043931674
12.040473818778992,65.03419326240447
12.038070559501648,65.04303123152077
12.037383913993835,65.04607313343281
12.038413882255554,65.04824570804806
12.040817141532898,65.05085256389299
12.043907046318054,65.05331436034305
12.045966982841492,65.05649987706673
12.04528033733368,65.05838204889086
12.04528033733368,65.05997455198546
12.045966982841492,65.06200123645523
12.04802691936493,65.06489623256508
12.04974353313446,65.06663307922808
12.04528033733368,65.06764618748396
12.039443850517273,65.06735673191433
12.033950686454773,65.06793563990796
12.029487490653992,65.06836981264603
12.020904421806335,65.0682250891864
12.007514834403992,65.06836981264603
11.98382556438446,65.06808036494037
11.98485553264618,65.07068528105422
11.981422305107117,65.07068528105422
11.97558581829071,65.07271115078153
11.968032717704773,65.07459217753537
